Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
Mar015,Qantas Airways,USA,"48,437","2,042.0",258.8,"57,338",446.7,143.1,2015
Mar015,Qatar Airways,Qatar,"13,204",769.2,16.7,"18,244",915.9,0.0,2015
Mar015,Royal Brunei Airlines,Brunei,"5,027",187.0,6.0,"4,953",444.5,0.0,2015
Mar015,Scoot,Singapore,"17,598",387.4,0.0,"16,681",253.1,0.0,2015
Mar015,Sichuan Airlines,China,"4,140",121.6,0.0,"4,637",54.8,0.0,2015
Mar015,Silk Air,Singapore,"1,180",9.6,0.0,"1,265",7.7,0.0,2015
Mar015,Singapore Airlines,Hong Kong (SAR),..,..,..,..,0.0,0.0,2015
Mar015,Singapore Airlines,Japan,..,..,..,..,105.0,0.0,2015
Mar015,Singapore Airlines,Malaysia,..,..,..,..,195.6,0.0,2015
Mar015,Singapore Airlines,New Zealand,..,375.8,0.0,..,750.6,0.0,2015
Mar015,Singapore Airlines,Singapore,"116,398","6,953.5",244.2,"118,709","6,560.6",1.0,2015
Mar015,Solomon Airlines,Solomon Islands,"1,462",4.8,0.0,"1,347",18.1,0.0,2015
Mar015,South African Airways,South Africa,"4,788",92.6,3.0,"5,617",198.8,0.0,2015
Mar015,Tasman Cargo Airlines,New Zealand,..,450.6,0.0,..,483.0,0.0,2015
Mar015,Thai Airways International,Thailand,"31,467","1,750.1",119.7,"34,339","1,511.3",4.8,2015
Mar015,United Airlines,Guam,633,0.0,0.0,594,0.9,0.0,2015
Mar015,United Airlines,USA,"16,810",110.2,76.2,"20,495",519.1,4.0,2015
Mar015,United Parcel Service,China,..,..,..,..,266.4,0.0,2015
Mar015,United Parcel Service,Korea,..,..,..,..,2.2,0.0,2015
Mar015,United Parcel Service,Singapore,..,..,..,..,131.1,0.0,2015
Mar015,United Parcel Service,USA,..,"1,447.3",0.0,..,..,..,2015
Mar015,Vietnam Airlines,Vietnam,"15,767",450.3,0.0,"14,063",186.3,0.0,2015
Mar015,Virgin Australia,Fiji,"9,924",47.1,0.0,"10,396",32.7,0.0,2015
Mar015,Virgin Australia,Indonesia,"21,504",123.5,0.0,"22,238",0.0,0.0,2015
Mar015,Virgin Australia,New Zealand,"51,993",85.9,0.0,"47,622",33.3,0.0,2015
Mar015,Virgin Australia,Papua New Guinea,"2,135",0.0,0.0,"2,385",24.7,0.0,2015
Mar015,Virgin Australia,Solomon Islands,580,0.0,0.0,620,6.6,0.0,2015
Mar015,Virgin Australia,Thailand,"2,473",0.0,0.0,"2,488",0.0,0.0,2015
Mar015,Virgin Australia,Tonga,899,0.2,0.0,874,0.9,0.0,2015
Mar015,Virgin Australia,USA,"14,416",792.2,0.0,"18,192",944.1,0.0,2015
Mar015,Virgin Australia,Vanuatu,729,0.7,0.0,863,9.1,0.0,2015
Mar015,Virgin Samoa,Western Samoa,"1,156",0.2,0.0,"1,080",1.5,0.0,2015
Apr015,Air Caledonie International,New Caledonia,"4,438",8.6,0.7,"4,595",109.3,7.9,2015
Apr015,Air Canada,Canada,"5,056",224.7,14.6,"7,197",102.3,17.3,2015
Apr015,Air China,China,"10,766",272.3,34.3,"9,959",283.2,38.6,2015
Apr015,Air India,India,"6,302",123.3,8.1,"4,757",34.7,0.0,2015
Apr015,Air Mauritius,Mauritius,"2,171",24.2,0.4,"2,260",24.5,0.0,2015
Apr015,Air New Zealand,Cook Islands,621,0.0,0.0,640,22.0,0.0,2015
Apr015,Air New Zealand,New Zealand,"108,051","2,041.1",205.8,"98,892","1,737.2",1.1,2015
Apr015,Air Niugini,Papua New Guinea,"9,215",26.4,0.0,"9,210",276.3,0.0,2015
Apr015,Air Vanuatu,Vanuatu,"2,309",3.2,3.7,"2,109",53.9,3.5,2015
Apr015,AirAsia X,Malaysia,"40,118",532.1,0.0,"32,695",221.4,0.0,2015
Apr015,Asiana Airlines,Korea,"6,319",195.9,38.8,"7,124",164.2,0.0,2015
Apr015,British Airways,Singapore,"3,163",26.8,0.0,"3,014",61.7,0.3,2015
Apr015,British Airways,UK,"3,884",349.4,13.7,"5,165",90.5,0.4,2015
Apr015,Cathay Pacific Airways,Hong Kong (SAR),"74,999","3,136.3",64.7,"78,340","3,055.8",22.8,2015
Apr015,Cebu Pacific Air,Philippines,"5,556",90.0,0.0,"4,972",75.0,0.0,2015
Apr015,China Airlines,New Zealand,"6,458",101.9,0.0,"6,498",161.2,0.0,2015
Apr015,China Airlines,Taiwan,"5,477",129.1,24.0,"5,292",147.2,3.1,2015
Apr015,China Eastern Airlines,China,"15,145",467.8,8.0,"14,869",454.5,0.0,2015
Apr015,China Southern Airlines,China,"28,924","1,142.0",123.5,"27,328","1,085.6",42.0,2015
Apr015,Delta Air Lines,USA,"6,218",179.9,58.3,"7,183",216.8,0.0,2015
Apr015,Emirates,Hong Kong (SAR),..,..,..,..,283.5,0.0,2015
Apr015,Emirates,Malaysia,"3,318",16.4,0.0,"2,974",22.8,0.0,2015
Apr015,Emirates,New Zealand,"35,528",885.6,0.0,"32,563",478.1,0.6,2015
Apr015,Emirates,Singapore,"9,741",72.5,0.9,"7,691",240.7,0.0,2015
Apr015,Emirates,Thailand,"4,777",4.6,0.0,"2,185",1.2,0.0,2015
Apr015,Emirates,United Arab Emirates,"73,970","3,372.8",67.3,"101,205","3,631.9",37.5,2015
Apr015,Etihad Airways,Singapore,"2,087",74.2,0.0,"2,070",171.2,0.0,2015
Apr015,Etihad Airways,United Arab Emirates,"25,705","1,043.1",46.2,"36,355",948.9,5.4,2015
Apr015,Eva Air,Taiwan,"1,912",100.2,3.7,"1,781",58.7,0.0,2015
Apr015,Federal Express Corporation,China,..,..,..,..,429.0,0.0,2015
Apr015,Federal Express Corporation,USA,..,450.3,17.6,..,..,..,2015
Apr015,Fiji Airways,Fiji,"20,750",341.1,1.7,"20,711",223.4,4.9,2015
Apr015,Garuda Indonesia,Indonesia,"23,248",480.1,147.5,"22,668",169.1,0.0,2015
Apr015,Hawaiian Airlines,USA,"7,541",209.9,0.0,"8,098",190.5,0.0,2015
Apr015,Indonesia AirAsia,Indonesia,"15,543",0.0,0.0,"14,765",0.0,0.0,2015
Apr015,Indonesia AirAsia Extra,Indonesia,"3,954",13.9,0.0,"3,916",0.0,0.0,2015
Apr015,Japan Airlines,Japan,"6,390",168.4,113.2,"5,969",83.7,0.4,2015
Apr015,Jetstar,Fiji,"4,018",10.0,0.0,"3,943",2.1,0.1,2015
Apr015,Jetstar,Indonesia,"41,684",423.8,0.0,"42,809",20.2,2.6,2015
Apr015,Jetstar,Japan,"19,854",256.5,10.8,"18,708",175.5,15.1,2015
Apr015,Jetstar,New Zealand,"38,014",6.4,0.0,"33,917",32.9,15.3,2015
Apr015,Jetstar,Singapore,"5,030",171.8,3.6,"5,522",130.6,0.0,2015
Apr015,Jetstar,Thailand,"10,230",210.3,9.3,"10,585",42.8,1.6,2015
Apr015,Jetstar,USA,"10,877",171.0,8.2,"9,195",184.6,0.5,2015
Apr015,Jetstar Asia,Singapore,"10,417",11.7,0.0,"9,897",1.3,0.0,2015
Apr015,Korean Air,Korea,"9,811",127.4,77.9,"10,594",275.3,4.3,2015
Apr015,LAN Airlines,Chile,"2,542",132.9,1.5,"2,990",125.0,0.8,2015
Apr015,LAN Airlines,New Zealand,"3,907",50.8,0.0,"3,088",76.0,0.6,2015
Apr015,Malaysia Airlines,Malaysia,"61,981","3,266.8",21.4,"59,490","2,116.1",0.0,2015
Apr015,Nauru Airlines,Nauru,658,1.0,0.0,656,45.4,1.0,2015
Apr015,Pacific Air Express,Papua New Guinea,..,5.1,0.0,..,174.1,0.0,2015
Apr015,Pacific Air Express,Solomon Islands,..,5.2,0.0,..,34.6,0.0,2015
Apr015,Pacific Air Express,Vanuatu,..,..,..,..,43.5,0.0,2015
Apr015,Philippine Airlines,Philippines,"9,934",185.6,0.6,"8,446",168.1,0.0,2015
Apr015,Polar Air Cargo,China,..,..,..,..,2.2,0.0,2015
Apr015,Polar Air Cargo,Hong Kong (SAR),..,..,..,..,15.6,0.0,2015
Apr015,Polar Air Cargo,Japan,..,458.2,0.0,..,11.3,0.0,2015
Apr015,Polar Air Cargo,USA,..,250.8,0.0,..,..,..,2015
Apr015,Qantas Airways,Chile,"5,068",24.1,0.0,"5,156",1.7,3.0,2015
Apr015,Qantas Airways,China,"7,970",423.3,23.1,"7,242",432.7,69.1,2015
Apr015,Qantas Airways,Hong Kong (SAR),"25,908",916.7,7.6,"24,772",574.5,30.5,2015
Apr015,Qantas Airways,Indonesia,"3,057",93.3,1.3,"2,922",56.7,1.4,2015
Apr015,Qantas Airways,Japan,"9,765",55.8,33.5,"8,471",75.2,31.6,2015
Apr015,Qantas Airways,New Caledonia,"2,182",1.6,0.2,"1,820",4.5,0.6,2015
Apr015,Qantas Airways,New Zealand,"51,939",567.0,0.9,"52,519",744.1,143.8,2015
Apr015,Qantas Airways,Papua New Guinea,"2,012",0.0,0.0,"2,347",0.0,0.0,2015
Apr015,Qantas Airways,Philippines,"3,978",44.2,2.0,"3,711",37.2,1.6,2015
Apr015,Qantas Airways,Singapore,"26,472",999.8,30.5,"26,804","1,077.0",53.4,2015
Apr015,Qantas Airways,South Africa,"7,838",176.4,5.8,"6,870",45.9,4.9,2015
Apr015,Qantas Airways,Thailand,"6,209",177.9,58.6,"6,488",38.8,10.2,2015
Apr015,Qantas Airways,Turkey,208,0.0,0.0,320,0.0,0.0,2015
Apr015,Qantas Airways,UK,"8,418",409.9,36.8,"14,743",106.4,125.5,2015
Apr015,Qantas Airways,United Arab Emirates,"9,055",26.2,0.0,"8,787",190.9,10.7,2015
Apr015,Qantas Airways,USA,"47,676","1,885.4",275.2,"54,789",408.7,143.6,2015
Apr015,Qantas Airways,Vietnam,..,..,..,..,103.9,0.0,2015
Apr015,Qantas Airways,Western Samoa,..,0.0,0.0,..,30.8,0.0,2015
Apr015,Qatar Airways,Qatar,"12,354",810.3,21.3,"18,339",661.5,0.0,2015
Apr015,Royal Brunei Airlines,Brunei,"4,748",172.4,7.3,"5,891",358.0,0.0,2015
Apr015,Scoot,Singapore,"19,021",507.7,0.0,"16,611",299.8,0.0,2015
Apr015,Sichuan Airlines,China,"4,537",82.7,0.0,"4,459",86.6,0.0,2015
Apr015,Silk Air,Singapore,"1,476",11.4,0.0,"1,508",7.4,0.0,2015
Apr015,Singapore Airlines,New Zealand,..,284.5,0.0,..,643.2,0.0,2015
Apr015,Singapore Airlines,Singapore,"114,045","6,672.1",272.8,"122,068","6,229.7",1.0,2015
Apr015,Solomon Airlines,Solomon Islands,"1,264",10.3,0.0,"1,350",15.2,0.0,2015
Apr015,South African Airways,South Africa,"6,102",75.9,0.1,"5,994",126.4,0.0,2015
Apr015,Tasman Cargo Airlines,New Zealand,..,374.4,0.0,..,376.2,0.0,2015
Apr015,Thai Airways International,Thailand,"39,223","1,415.2",90.5,"34,271","1,297.1",3.3,2015
Apr015,United Airlines,Guam,387,0.1,0.0,580,0.9,0.0,2015
Apr015,United Airlines,USA,"14,649",84.9,93.3,"17,422",389.5,2.7,2015
Apr015,United Parcel Service,China,..,..,..,..,414.6,0.0,2015
Apr015,United Parcel Service,Singapore,..,..,..,..,182.0,0.0,2015
Apr015,United Parcel Service,USA,..,"1,340.9",0.0,..,..,..,2015
Apr015,Vietnam Airlines,Vietnam,"15,462",397.4,0.0,"11,716",151.5,0.0,2015
Apr015,Virgin Australia,Fiji,"11,342",37.2,0.0,"11,071",40.2,0.0,2015
Apr015,Virgin Australia,Indonesia,"15,650",85.9,0.0,"16,030",0.0,0.0,2015
Apr015,Virgin Australia,New Zealand,"47,756",68.1,0.0,"45,052",23.2,0.0,2015
Apr015,Virgin Australia,Papua New Guinea,"2,723",0.0,0.0,"2,902",23.0,0.0,2015
Apr015,Virgin Australia,Solomon Islands,630,0.0,0.0,817,10.6,0.0,2015
Apr015,Virgin Australia,Thailand,"2,237",0.0,0.0,"2,340",0.0,0.0,2015
Apr015,Virgin Australia,Tonga,935,0.7,0.0,899,1.8,0.0,2015
Apr015,Virgin Australia,United Arab Emirates,"1,451",53.4,0.0,"2,910",96.5,0.0,2015
Apr015,Virgin Australia,USA,"16,581",542.3,0.0,"17,147",777.3,0.0,2015
Apr015,Virgin Australia,Vanuatu,814,2.9,0.0,991,14.6,0.0,2015
Apr015,Virgin Samoa,Western Samoa,"1,882",0.9,0.0,"1,861",0.8,0.0,2015
May015,Air Caledonie International,New Caledonia,"3,424",2.5,0.5,"3,507",98.3,2.8,2015
May015,Air Canada,Canada,"5,022",270.8,6.9,"7,904",90.2,17.8,2015
May015,Air China,China,"9,809",412.8,31.6,"11,332",286.3,33.7,2015
May015,Air India,India,"5,696",113.5,8.4,"3,219",41.5,0.0,2015
May015,Air Mauritius,Mauritius,"1,590",41.8,0.4,"1,727",11.5,0.0,2015
May015,Air New Zealand,Cook Islands,790,0.0,0.7,835,27.1,0.0,2015
May015,Air New Zealand,New Zealand,"86,533","2,155.1",222.6,"81,731","1,743.5",1.1,2015
May015,Air Niugini,Papua New Guinea,"8,654",36.7,0.0,"8,221",297.5,0.0,2015
May015,Air Vanuatu,Vanuatu,"2,358",2.6,3.0,"2,347",44.4,3.6,2015
May015,AirAsia X,Malaysia,"34,998",484.2,0.0,"32,929",301.1,0.0,2015
May015,Asiana Airlines,Korea,"7,144",206.2,39.0,"6,901",150.9,0.0,2015
May015,British Airways,Singapore,"3,040",22.3,0.0,"3,262",93.7,0.2,2015
May015,British Airways,UK,"3,494",369.2,13.8,"5,463",109.1,0.2,2015
May015,Cathay Pacific Airways,Hong Kong (SAR),"68,617","2,624.9",27.4,"79,189","2,902.8",21.8,2015
May015,Cebu Pacific Air,Philippines,"5,664",44.7,0.0,"5,354",18.8,0.0,2015
May015,China Airlines,New Zealand,"4,959",124.1,0.0,"5,016",190.3,0.0,2015
May015,China Airlines,Taiwan,"5,268",145.8,23.0,"6,003",161.6,7.0,2015
May015,China Eastern Airlines,China,"14,393",472.1,19.7,"14,289",457.4,0.0,2015
May015,China Southern Airlines,China,"24,759",998.7,124.7,"27,868","1,093.2",41.6,2015
May015,Delta Air Lines,USA,"6,743",318.2,62.6,"7,800",199.3,0.0,2015
May015,Emirates,Hong Kong (SAR),..,..,..,..,372.8,0.0,2015
May015,Emirates,Malaysia,"2,776",7.8,0.0,"3,314",3.2,0.0,2015
May015,Emirates,New Zealand,"31,643","1,065.1",0.0,"27,760",659.7,0.0,2015
May015,Emirates,Singapore,"7,812",100.5,1.0,"6,928",218.3,0.0,2015
May015,Emirates,Thailand,"3,570",6.5,0.0,"2,564",2.9,0.0,2015
May015,Emirates,United Arab Emirates,"71,824","3,871.3",90.9,"103,008","3,583.5",34.5,2015
May015,Etihad Airways,Singapore,"1,373",105.6,0.0,"1,301",167.4,0.0,2015
May015,Etihad Airways,United Arab Emirates,"23,531","1,114.0",50.2,"33,313",895.6,3.5,2015
May015,Eva Air,Taiwan,"1,966",99.4,3.7,"1,792",49.8,0.0,2015
May015,Federal Express Corporation,China,..,..,..,..,658.2,0.0,2015
May015,Federal Express Corporation,USA,..,465.5,19.5,..,..,..,2015
May015,Fiji Airways,Fiji,"17,549",350.5,1.8,"18,494",297.1,8.4,2015
May015,Garuda Indonesia,Indonesia,"18,924",512.9,177.7,"22,428",191.5,0.1,2015
May015,Hawaiian Airlines,USA,"9,146",234.0,0.0,"10,710",181.0,0.0,2015
May015,Indonesia AirAsia,Indonesia,"15,017",0.0,0.0,"16,441",0.0,0.0,2015
May015,Indonesia AirAsia Extra,Indonesia,"3,894",23.6,0.0,"4,506",0.0,0.0,2015
May015,Japan Airlines,Japan,"6,567",276.3,123.0,"6,729",137.7,0.6,2015
May015,Jetstar,Fiji,"3,858",22.5,0.0,"3,903",1.5,0.2,2015
May015,Jetstar,Indonesia,"42,412",362.4,0.0,"45,595",21.1,3.2,2015
May015,Jetstar,Japan,"17,195",257.5,14.2,"18,060",140.8,14.7,2015
May015,Jetstar,New Zealand,"32,287",6.9,0.0,"26,094",25.7,14.6,2015
May015,Jetstar,Singapore,"4,593",165.2,5.0,"5,114",113.4,2.2,2015
May015,Jetstar,Thailand,"10,520",287.4,13.8,"10,328",44.3,2.1,2015
May015,Jetstar,USA,"12,064",140.6,10.7,"11,161",172.6,0.6,2015
May015,Jetstar Asia,Singapore,"9,043",12.7,0.0,"8,300",2.9,0.0,2015
May015,Korean Air,Korea,"9,133",189.9,75.7,"10,240",389.2,4.5,2015
May015,LAN Airlines,Chile,"2,531",108.4,1.4,"2,473",108.0,1.2,2015
May015,LAN Airlines,New Zealand,"3,073",64.4,0.0,"2,314",76.4,0.1,2015
May015,Malaysia Airlines,Malaysia,"46,140","3,392.8",24.6,"48,919","1,852.2",0.0,2015
May015,Nauru Airlines,Nauru,649,2.2,0.1,669,79.4,0.8,2015
May015,Pacific Air Express,Papua New Guinea,..,2.1,0.0,..,213.0,0.0,2015
May015,Pacific Air Express,Solomon Islands,..,0.1,0.0,..,28.1,0.0,2015
May015,Pacific Air Express,Vanuatu,..,..,..,..,11.0,0.0,2015
May015,Philippine Airlines,Philippines,"8,600",224.7,1.6,"7,168",197.5,0.0,2015
May015,Polar Air Cargo,China,..,..,..,..,24.1,0.0,2015
May015,Polar Air Cargo,Hong Kong (SAR),..,..,..,..,12.2,0.0,2015
May015,Polar Air Cargo,Japan,..,473.9,0.0,..,10.7,0.0,2015
May015,Polar Air Cargo,USA,..,384.0,0.0,..,..,..,2015
May015,Qantas Airways,Chile,"4,920",16.0,0.0,"5,151",10.7,3.1,2015
May015,Qantas Airways,China,"6,294",363.2,23.7,"5,927",430.7,63.1,2015
May015,Qantas Airways,Hong Kong (SAR),"20,105",928.8,7.1,"19,591",718.9,36.6,2015
May015,Qantas Airways,Indonesia,"2,575",99.7,1.2,"2,518",46.5,1.2,2015
May015,Qantas Airways,Japan,"8,634",76.5,32.9,"9,075",78.3,30.0,2015
May015,Qantas Airways,Macau,..,..,..,..,14.0,0.0,2015
May015,Qantas Airways,New Caledonia,"1,920",1.1,0.2,"1,896",7.9,1.6,2015
May015,Qantas Airways,New Zealand,"42,618",607.2,2.5,"43,262",799.6,150.8,2015
May015,Qantas Airways,Papua New Guinea,"1,838",0.0,0.0,"1,870",0.0,0.0,2015
May015,Qantas Airways,Philippines,"4,160",46.0,2.2,"3,579",52.8,1.6,2015
May015,Qantas Airways,Singapore,"23,604","1,010.1",28.5,"24,066","1,201.5",51.9,2015
May015,Qantas Airways,South Africa,"5,545",165.3,5.1,"5,886",51.0,5.4,2015
May015,Qantas Airways,Thailand,"6,154",259.1,49.1,"6,796",43.6,12.2,2015
May015,Qantas Airways,UK,"8,346",465.2,32.4,"13,819",142.6,124.3,2015
May015,Qantas Airways,United Arab Emirates,"9,479",8.6,0.0,"10,795",176.9,10.1,2015
May015,Qantas Airways,USA,"50,497","2,007.1",290.0,"55,363",400.8,135.8,2015
May015,Qatar Airways,Qatar,"10,911",763.2,25.9,"18,371",846.7,0.1,2015
May015,Royal Brunei Airlines,Brunei,"4,421",195.6,9.0,"5,174",327.3,0.0,2015
May015,Scoot,Singapore,"16,566",454.7,0.0,"14,164",249.4,0.0,2015
May015,Sichuan Airlines,China,"3,612",104.4,0.0,"4,205",58.8,0.0,2015
May015,Silk Air,Singapore,"1,287",11.4,0.0,"1,643",7.8,0.0,2015
May015,Singapore Airlines,New Zealand,..,313.1,0.0,..,729.0,0.0,2015
May015,Singapore Airlines,Singapore,"102,496","7,332.3",267.6,"117,162","6,316.5",1.1,2015
May015,Solomon Airlines,Solomon Islands,"1,446",9.1,0.0,"1,255",19.2,0.0,2015
May015,South African Airways,South Africa,"4,577",76.5,0.0,"4,603",157.0,0.0,2015
May015,Tasman Cargo Airlines,New Zealand,..,403.4,0.0,..,463.1,0.0,2015
May015,Thai Airways International,Thailand,"29,584","1,567.7",104.1,"26,659","1,277.5",6.2,2015
May015,United Airlines,Guam,474,0.0,0.0,538,1.0,0.0,2015
May015,United Airlines,USA,"16,007",142.7,88.5,"17,739",438.6,1.5,2015
May015,United Parcel Service,China,..,..,..,..,376.6,0.0,2015
May015,United Parcel Service,Singapore,..,..,..,..,232.9,0.0,2015
May015,United Parcel Service,Taiwan,..,..,..,..,0.3,0.0,2015
May015,United Parcel Service,USA,..,"1,272.6",0.0,..,..,..,2015
May015,Vietnam Airlines,Vietnam,"10,634",397.9,0.0,"10,108",205.3,0.0,2015
May015,Virgin Australia,Fiji,"13,108",37.9,0.0,"13,090",48.9,0.0,2015
May015,Virgin Australia,Indonesia,"19,563",85.9,0.0,"22,546",0.0,0.0,2015
May015,Virgin Australia,New Zealand,"39,589",81.8,0.0,"37,900",24.8,0.0,2015
May015,Virgin Australia,Papua New Guinea,"2,230",0.0,0.0,"2,082",32.1,0.0,2015
May015,Virgin Australia,Solomon Islands,438,0.0,0.0,739,11.0,0.0,2015
May015,Virgin Australia,Thailand,"2,066",0.0,0.0,"2,134",0.0,0.0,2015
May015,Virgin Australia,Tonga,666,1.7,0.0,"1,017",1.0,0.0,2015
May015,Virgin Australia,United Arab Emirates,"1,867",91.3,0.0,"3,697",66.2,0.0,2015
May015,Virgin Australia,USA,"16,384",692.6,0.0,"17,249",594.5,0.0,2015
May015,Virgin Australia,Vanuatu,"1,237",2.7,0.0,"1,314",33.4,0.0,2015
May015,Virgin Samoa,Western Samoa,"1,689",0.3,0.0,"1,769",2.2,0.0,2015
Jun015,Air Caledonie International,New Caledonia,"3,576",6.7,0.5,"4,543",90.9,5.8,2015
Jun015,Air Canada,Canada,"6,446",343.3,5.9,"7,374",51.6,10.5,2015
Jun015,Air China,China,"11,112",460.7,28.1,"12,972",399.9,38.5,2015
Jun015,Air India,India,"6,247",96.9,6.6,"5,655",34.3,0.0,2015
Jun015,Air Mauritius,Mauritius,"1,347",58.5,0.4,"1,653",9.6,0.0,2015
Jun015,Air New Zealand,Cook Islands,592,0.0,0.0,791,23.5,0.0,2015
Jun015,Air New Zealand,New Zealand,"83,106","2,116.1",215.7,"83,901","1,791.2",1.1,2015
Jun015,Air Niugini,Papua New Guinea,"8,535",34.0,0.0,"9,123",275.2,0.0,2015
Jun015,Air Vanuatu,Vanuatu,"2,926",4.2,2.8,"3,831",40.9,2.8,2015
Jun015,AirAsia X,Malaysia,"32,541",772.5,0.0,"43,070",265.2,0.0,2015
Jun015,Asiana Airlines,Korea,"4,673",172.0,26.2,"5,260",75.1,0.0,2015
Jun015,British Airways,Singapore,"2,845",27.0,0.0,"3,153",89.9,0.1,2015
Jun015,British Airways,UK,"4,447",356.9,15.0,"5,349",102.0,0.6,2015
Jun015,Cathay Pacific Airways,Hong Kong (SAR),"67,757","3,051.0",29.5,"77,217","2,193.3",9.6,2015
Jun015,Cebu Pacific Air,Philippines,"4,229",87.3,0.0,"5,042",30.0,0.0,2015
Jun015,China Airlines,New Zealand,"4,363",78.9,0.0,"5,009",244.3,0.0,2015
Jun015,China Airlines,Taiwan,"5,738",171.0,25.6,"6,603",158.2,3.2,2015
Jun015,China Eastern Airlines,China,"13,101",478.6,16.8,"14,704",462.3,0.0,2015
Jun015,China Southern Airlines,China,"25,967",996.2,113.5,"30,312","1,097.9",37.2,2015
Jun015,Delta Air Lines,USA,"6,758",246.7,103.3,"8,046",202.1,0.0,2015
Jun015,Emirates,Hong Kong (SAR),..,..,..,..,423.1,0.0,2015
Jun015,Emirates,Malaysia,"2,094",7.2,0.0,"2,153",13.6,0.0,2015
Jun015,Emirates,New Zealand,"25,914","1,129.7",0.0,"27,691",661.0,0.0,2015
Jun015,Emirates,Singapore,"8,413",84.8,0.9,"6,233",372.0,0.0,2015
Jun015,Emirates,Thailand,"3,011",1.7,0.0,"1,575",13.3,0.0,2015
Jun015,Emirates,United Arab Emirates,"86,975","3,663.3",93.0,"108,054","3,796.5",38.1,2015
Jun015,Etihad Airways,Singapore,41,0.0,0.0,82,15.2,0.0,2015
Jun015,Etihad Airways,United Arab Emirates,"31,009","1,088.9",34.5,"42,321",900.4,5.6,2015
Jun015,Eva Air,Taiwan,"1,848",79.9,2.8,"1,885",41.4,0.0,2015
Jun015,Federal Express Corporation,China,..,..,..,..,651.9,0.0,2015
Jun015,Federal Express Corporation,USA,..,511.8,17.0,..,..,..,2015
Jun015,Fiji Airways,Fiji,"18,634",329.0,1.3,"21,701",298.6,7.6,2015
Jun015,Garuda Indonesia,Indonesia,"23,117",438.8,174.5,"27,737",312.6,0.6,2015
Jun015,Hawaiian Airlines,USA,"9,049",234.0,0.0,"10,706",184.2,0.0,2015
Jun015,Indonesia AirAsia,Indonesia,"15,514",0.0,0.0,"15,963",0.0,0.0,2015
Jun015,Indonesia AirAsia Extra,Indonesia,"4,770",39.0,0.0,"6,459",0.0,0.0,2015
Jun015,Japan Airlines,Japan,"5,903",273.6,166.2,"6,638",298.7,0.6,2015
Jun015,Jetstar,Fiji,"3,968",12.0,0.0,"4,517",0.6,0.0,2015
Jun015,Jetstar,Indonesia,"43,386",289.0,0.0,"47,623",25.3,3.1,2015
Jun015,Jetstar,Japan,"13,634",346.3,19.6,"17,230",185.5,15.7,2015
Jun015,Jetstar,New Zealand,"27,003",10.8,0.0,"28,631",22.5,13.4,2015
Jun015,Jetstar,Singapore,"3,900",184.3,4.0,"5,457",123.6,0.0,2015
Jun015,Jetstar,Thailand,"9,789",313.0,10.9,"12,433",50.8,2.1,2015
Jun015,Jetstar,USA,"11,921",181.1,16.3,"13,182",181.3,0.6,2015
Jun015,Jetstar Asia,Singapore,"8,517",15.0,0.0,"9,789",3.7,0.0,2015
Jun015,Korean Air,Korea,"8,156",171.9,71.7,"9,806",328.6,3.9,2015
Jun015,LAN Airlines,Chile,"2,482",81.3,0.3,"2,674",112.7,1.4,2015
Jun015,LAN Airlines,New Zealand,"3,185",77.3,0.0,"2,812",79.1,0.5,2015
Jun015,Malaysia Airlines,Malaysia,"42,481","3,428.7",30.6,"71,316","1,759.6",0.0,2015
Jun015,Nauru Airlines,Nauru,654,0.7,0.0,562,56.2,0.8,2015
Jun015,Pacific Air Express,Papua New Guinea,..,9.2,0.0,..,138.7,0.0,2015
Jun015,Pacific Air Express,Solomon Islands,..,1.8,0.0,..,33.8,0.0,2015
Jun015,Philippine Airlines,Philippines,"6,663",195.2,1.5,"7,488",165.5,0.0,2015
Jun015,Polar Air Cargo,China,..,..,..,..,4.8,0.0,2015
Jun015,Polar Air Cargo,Hong Kong (SAR),..,..,..,..,9.5,0.0,2015
Jun015,Polar Air Cargo,Japan,..,421.5,0.0,..,13.2,0.0,2015
Jun015,Polar Air Cargo,USA,..,338.6,0.0,..,..,..,2015
Jun015,Qantas Airways,Canada,905,36.1,0.0,"1,598",0.2,0.0,2015
Jun015,Qantas Airways,Chile,"4,311",7.2,0.0,"4,739",4.4,2.8,2015
Jun015,Qantas Airways,China,"5,808",401.4,21.2,"6,175",520.6,58.7,2015
Jun015,Qantas Airways,Hong Kong (SAR),"21,206",941.8,5.2,"23,655",644.6,30.7,2015
Jun015,Qantas Airways,Indonesia,"3,382",75.7,1.1,"3,357",52.2,1.3,2015
Jun015,Qantas Airways,Japan,"7,287",78.5,35.7,"8,511",51.0,28.7,2015
Jun015,Qantas Airways,New Caledonia,"1,774",5.5,0.3,"1,933",5.9,1.9,2015
Jun015,Qantas Airways,New Zealand,"38,629",455.6,2.9,"45,174",781.9,144.3,2015
Jun015,Qantas Airways,Papua New Guinea,"1,776",0.0,0.0,"1,870",0.0,0.0,2015
Jun015,Qantas Airways,Philippines,"3,768",42.8,2.2,"3,556",31.2,1.2,2015
Jun015,Qantas Airways,Singapore,"26,794","1,115.8",34.0,"31,309","1,132.4",51.6,2015
Jun015,Qantas Airways,South Africa,"5,435",230.7,5.2,"5,783",38.4,5.3,2015
